,design_dimension,entity_1_c_terminal_helix,entity_1_c_terminal_orientation,entity_1_max_radius,entity_1_min_radius,entity_1_n_terminal_helix,entity_1_n_terminal_orientation,entity_1_name,entity_1_number_of_residues,entity_1_radius,entity_1_symmetry,entity_1_thermophile,entity_2_c_terminal_helix,entity_2_c_terminal_orientation,entity_2_max_radius,entity_2_min_radius,entity_2_n_terminal_helix,entity_2_n_terminal_orientation,entity_2_name,entity_2_number_of_residues,entity_2_radius,entity_2_symmetry,entity_2_thermophile,entity_max_radius_average_deviation,entity_max_radius_ratio_1v2,entity_maximum_radius,entity_min_radius_average_deviation,entity_min_radius_ratio_1v2,entity_minimum_radius,entity_number_of_residues_average_deviation,entity_number_of_residues_ratio_1v2,entity_radius_average_deviation,entity_radius_ratio_1v2,entity_residue_length_total,entity_thermophilicity,interface_b_factor_per_residue,interface_secondary_structure_count,interface_secondary_structure_fragment_count,interface_secondary_structure_fragment_topology,interface_secondary_structure_fragment_topology_1,interface_secondary_structure_fragment_topology_2,interface_secondary_structure_topology,interface_secondary_structure_topology_1,interface_secondary_structure_topology_2,multiple_fragment_ratio,nanohedra_score,nanohedra_score_center,nanohedra_score_center_normalized,nanohedra_score_normalized,number_fragment_residues_center,number_fragment_residues_total,number_of_fragments,observations,percent_fragment,percent_fragment_coil,percent_fragment_helix,percent_fragment_strand,percent_residues_fragment_center,percent_residues_fragment_total,symmetry_group_1,symmetry_group_2,total_interface_residues,total_non_fragment_interface_residues,buried_unsatisfied_hbond_density,buried_unsatisfied_hbonds,contact_count,core,entity_1_number_of_mutations,entity_1_percent_mutations,entity_2_number_of_mutations,entity_2_percent_mutations,errat_accuracy,favor_residue_energy,interaction_energy_complex,interaction_energy_per_residue,interface_area_hydrophobic,interface_area_polar,interface_area_to_residue_surface_ratio,interface_area_total,interface_bound_activation_energy,interface_composition_similarity,interface_connectivity,interface_connectivity_1,interface_connectivity_2,interface_energy,interface_energy_bound,interface_energy_complex,interface_energy_density,interface_energy_unbound,interface_local_density,interface_separation,number_hbonds,number_of_mutations,percent_core,percent_interface_area_hydrophobic,percent_interface_area_polar,percent_mutations,percent_rim,percent_support,rim,rmsd_complex,rosetta_reference_energy,shape_complementarity,solvation_energy,solvation_energy_activation,solvation_energy_bound,solvation_energy_complex,solvation_energy_unbound,support
F12,0,0,1,88.60434752877536,43.25386957255964,0,1,2gtr_1,249,67.11417700384281,C3,0,1,-1,62.85268542393396,18.48495499047807,0,1,2v82_1,206,40.60078388320862,C3,0,0.409714587867638,1.409714587867638,88.60434752877536,1.3399499536158177,2.3399499536158177,18.48495499047807,0.2087378640776698,1.2087378640776698,0.653026631133578,1.653026631133578,455,0.0,0.0,15,4,HHHC,HH,HC,HHHHCHCHTHCHTHT,HHHHCHCH,THCHTHT,1.0,8.133404918152129,1.3555674863586884,0.3388918715896721,0.4066702459076065,4,20,2,1,0.3846153846153846,0.25,0.75,0.0,0.0769230769230769,0.3846153846153846,C3,C3,52,48,0.0031026077630857,5.0,4.074340343475342,16.0,0.0,0.0,0.0,0.0,98.7923,0.0,-47.75235768740483,-0.9183145761489868,1004.3184340029223,607.2291355896938,0.4672618685179605,1611.547569592615,29.010191401303015,0.7778461448628121,36.59588813781739,17.8166675567627,18.77922058105469,-39.8630856951508,-337.1328873917364,-406.0061644881902,-0.0247359038276653,-366.1430787930394,60.97765363128492,0.5503951907157898,26.0,0.0,0.32,0.6232012339895155,0.3767987660104852,0.0,0.22,0.42,11.0,0.114276570719398,250.7658399999998,0.693088173866272,-44.52301481926997,-1.8199544377682173,452.39509839377183,495.0981587752736,450.5751439560036,21.0
HBNetDesignProfileDesigns_Designs-NanohedraEntry54DockedPoses_Designs-2gtr_3m6n-DEGEN_1_1-ROT_23_13-tx_177_design_2gtr_3m6n-DEGEN_1_1-ROT_23_13-tx_177_clean_asu_scout_hbnet_design_profile_0030_0001,0,0,1,88.75600354905578,44.27053930098435,0,1,2gtr_1,249,67.42196316231964,C3,0,1,1,71.25254443877776,25.333224054588865,0,1,3m6m_1,261,51.91420046644736,C3,0,0.2456538113571156,1.2456538113571156,88.75600354905578,0.7475288263976483,1.7475288263976485,25.333224054588865,0.0459770114942529,0.9540229885057472,0.2987190895079872,1.2987190895079872,510,0.0,0.0,16,4,HHHH,HH,HH,HHCHHTHCHGCHCTHH,HHCHHT,HCHGCHCTHH,1.7142857142857142,25.104977950900786,5.330794534184449,0.380771038156032,0.612316535387824,14,41,12,1,0.803921568627451,0.0416666666666666,0.9583333333333334,0.0,0.2745098039215686,0.803921568627451,C3,C3,51,37,0.0028998020447429,3.0,3.5,11.0,0.0,0.0,0.0,0.0,99.06,0.0,-52.6552711491832,-1.032456278800964,680.355289655603,354.19808802709133,0.4041742113808984,1034.5533776826949,19.629061966619133,0.5309840994046647,34.28022003173828,18.15714263916016,16.12307739257812,-40.321000318677136,-362.0322843659993,-421.9823466512956,-0.0389743063900603,-381.6613463326185,59.61437908496732,0.5340183079242706,22.0,0.0,0.22,0.6576318866983323,0.3423681133016671,0.0,0.22,0.56,11.0,0.1367473458657323,280.5919300000002,0.6998605728149414,-16.758780209387282,-3.2315124219001063,517.5924786482184,531.1197464357056,514.3609662263183,28.0
HBNetDesignProfileDesigns_Designs-NanohedraEntry54DockedPoses_Designs-2gtr_3m6n-DEGEN_1_2-ROT_15_25-tx_349_design_2gtr_3m6n-DEGEN_1_2-ROT_15_25-tx_349_clean_asu_scout_hbnet_design_profile_0013_0001,0,0,1,90.8756856040162,43.60805362544859,0,1,2gtr_1,249,69.4872352535881,C3,0,1,1,66.95055977361206,22.13989823824852,0,1,3m6m_1,261,46.471170588764906,C3,0,0.3573551275942284,1.3573551275942284,90.8756856040162,0.9696591716989936,1.9696591716989935,22.13989823824852,0.0459770114942529,0.9540229885057472,0.4952761975483282,1.4952761975483282,510,0.0,0.0,11,3,HHH,H,HH,HHHCHHCHCTH,HHHCH,HCHCTH,3.75,19.18833185730814,4.036375663854746,0.5045469579818432,0.7380127637426207,8,26,15,1,0.5652173913043478,0.0,1.0,0.0,0.1739130434782608,0.5652173913043478,C3,C3,46,38,0.0023581075432666,3.0,3.169491529464722,14.0,0.0,0.0,0.0,0.0,98.9201,0.0,-71.56588971421738,-1.555780172348022,847.113052290081,425.09355616857385,0.3896818637404037,1272.206608458654,29.031081095810123,0.8626123607083919,35.840579986572266,18.49275398254395,17.34782600402832,-48.64072542074007,-341.6072216041323,-419.2790281206825,-0.0382333538415359,-370.6383026999424,59.69642857142857,0.4880532324314117,23.0,0.0,0.3333333333333333,0.6658612262016179,0.3341387737983827,0.0,0.2857142857142857,0.3571428571428571,12.0,0.1015535127015197,281.4069500000001,0.7725511193275452,-24.461270962228014,0.2502774032828938,541.9952336030216,566.7067819685325,542.2455110063045,15.0
G1,0,0,-1,62.90493558537358,26.771962666192405,0,1,2pd2_1,108,44.984398521596034,C3,1,1,1,88.89778622665472,25.06805403297193,0,-1,7b9k_1,245,57.43942261232132,C3,0,0.2923903028924646,0.7076096971075354,88.89778622665472,0.0679713164404118,1.067971316440412,25.06805403297193,0.5591836734693878,0.4408163265306122,0.2168375572781882,0.7831624427218118,353,0.0,0.0,12,2,HG,H,G,HTCHTCGCCGCH,HTCHT,CGCCGCH,1.0,2.634808896676209,0.4391348161127014,0.2195674080563507,0.2634808896676209,2,10,1,1,0.25,0.0,1.0,0.0,0.05,0.25,C3,C3,40,38,0.0019524410143232,2.0,3.30980396270752,12.0,0.0,0.0,0.0,0.0,96.1068,0.0,-33.45516738681638,-0.8363791704177856,630.2575682458678,394.1011628644926,0.3663914884381815,1024.3587311103613,13.492516039100622,0.7338114394631274,29.71249961853027,17.0625,12.64999961853027,-47.295117108931606,-206.06531090867367,-266.8529440567059,-0.0461704632103498,-219.5578269477743,72.2063492063492,0.6119589507579803,21.0,0.0,0.3333333333333333,0.6152703629154362,0.3847296370845628,0.0,0.3611111111111111,0.3055555555555556,13.0,0.0126190992811364,134.8727300000001,0.6653994917869568,-33.92966364463689,-7.313531036364964,269.5243819492236,296.1405145574955,262.21085091285863,11.0
F3,0,0,-1,51.62966956121257,16.83398841629636,0,1,2pd2_1,108,35.75501477169445,C3,1,0,1,76.29397717382415,33.79150723184747,0,1,4wcz_1,249,57.04239546657349,C3,0,0.3232798777342244,0.6767201222657756,76.29397717382415,0.5018278320408616,0.4981721679591385,16.83398841629636,0.5662650602409638,0.4337349397590361,0.3731852514390515,0.6268147485609484,357,0.0,0.0,18,3,HHH,HH,H,HTBTHCHCGTBTHGHCGH,HTBTHCHCGT,BTHGHCGH,2.769230769230769,27.273947395081755,6.73141513806015,0.5178011644661654,0.9091315798360584,13,30,18,1,0.8823529411764706,0.0277777777777777,0.9722222222222222,0.0,0.3823529411764705,0.8823529411764706,C3,C3,34,21,0.0010057030226278,1.0,3.144981384277344,10.0,0.0,0.0,0.0,0.0,96.8474,0.0,-35.34519997138339,-1.039564728736877,666.0871842354547,328.2421331678494,0.3818310803217133,994.329317403304,13.721534280598007,0.7921119739153705,29.25312519073486,16.453125,12.80000019073486,-29.739811124866375,-267.1840925530108,-310.6454379584752,-0.0299094179406597,-280.90562683360884,63.12658227848101,0.5518624186515808,17.0,0.0,0.303030303030303,0.6698858945192774,0.3301141054807228,0.0,0.3333333333333333,0.3636363636363636,11.0,0.0952398931903797,183.1033799999998,0.7190381288528442,-3.90174027399172,-1.5511606248232963,340.6981168147524,343.0486964639208,339.1469561899291,12.0
F2,0,1,-1,103.3034402524911,8.569555122642015,0,1,2vky_1,152,70.72396548952484,C3,0,1,-1,57.10229251089662,13.635658913305216,1,-1,1knc_1,167,37.79843938217012,C3,0,0.8090944463005245,1.8090944463005243,103.3034402524911,0.371533478717326,0.628466521282674,8.569555122642015,0.0898203592814371,0.9101796407185628,0.8710816278538211,1.8710816278538207,319,0.0,0.0,10,2,HH,H,H,THCHTHTCHH,THCH,THTCHH,2.1818181818181817,21.60101710032352,4.864164980057464,0.4421968163688604,0.8000376703823525,11,27,12,1,0.675,0.0,1.0,0.0,0.275,0.675,C3,C3,40,29,0.0022725428335046,3.0,4.012145519256592,12.0,0.0,0.0,0.0,0.0,93.8931,0.0,-55.21200009411211,-1.346634149551392,765.6414318728364,554.4656991217079,0.4747841635018652,1320.1071309945455,20.94698001666552,0.7155237809784758,29.01922988891602,10.5,18.51922988891602,-29.15349450337291,-189.3245824638373,-239.4250569838757,-0.0220841883350854,-210.2715624805028,58.71584699453552,0.4084406346082687,28.0,0.0,0.3076923076923077,0.5799843163456102,0.4200156836543888,0.0,0.2051282051282051,0.4871794871794871,8.0,0.0331105563693629,132.7938299999999,0.7430456876754761,-36.260461281223,2.6957529381036807,282.07313857821754,321.0293527975442,284.7688915163212,19.0
F7,0,1,-1,106.86193131326048,11.572630167770852,0,1,2vky_1,152,74.60320910776296,C3,0,1,-1,68.9156010856758,17.868303388962257,0,1,4myk_1,288,45.04378572001141,C3,0,0.5506203186185643,1.5506203186185643,106.86193131326048,0.3523374930537846,0.6476625069462154,11.572630167770852,0.4722222222222222,0.5277777777777778,0.656237545651482,1.656237545651482,440,0.0,0.0,14,4,HHGH,H,HGH,HHTCGCEHHTTTEC,HH,TCGCEHHTTTEC,2.0,26.773282873590706,5.694359477753997,0.3796239651835998,0.5820278885563196,15,46,15,1,0.9787234042553192,0.0,1.0,0.0,0.3191489361702128,0.9787234042553192,C3,C3,47,32,0.0014971192010432,2.0,3.67878794670105,14.0,0.0,0.0,0.0,0.0,96.6102,0.0,-54.67007265956107,-1.138959884643555,829.5838030410915,506.315167866744,0.4630832665535199,1335.8989709078355,18.77637256137297,0.8312505540081419,29.6096487045288,10.58333301544189,19.02631568908691,-41.080354751889615,-274.1791605378035,-334.0358878510661,-0.0307510939423605,-292.9555330991765,60.34131736526946,0.442928284406662,22.0,0.0,0.3111111111111111,0.6209929202036378,0.379007079796362,0.0,0.2888888888888888,0.3777777777777777,13.0,0.1146184188707839,165.8162199999998,0.7288694381713867,-27.122766744915225,2.264182102519044,368.0224884814762,397.4094373289105,370.28667058399526,17.0
H4,0,1,-1,110.34957305762448,14.738776814919207,0,1,2vky_1,152,78.0577427314233,C3,0,1,-1,67.78844203844783,16.463710972924662,0,1,4myk_1,288,44.01460765497062,C3,0,0.6278523261389763,1.6278523261389763,110.34957305762448,0.104771892609278,0.895228107390722,14.738776814919207,0.4722222222222222,0.5277777777777778,0.773450835761526,1.773450835761526,440,0.0,0.0,26,3,HHH,H,HH,CGHCETEHTHCCGHCCETEHTEHTHC,CGHCETEHTHC,CGHCCETEHTEHTHC,4.714285714285714,38.21075148374374,9.858491053899897,0.7041779324214212,1.123845631874816,14,34,33,1,0.7391304347826086,0.0,1.0,0.0,0.3043478260869565,0.7391304347826086,C3,C3,46,32,0.0029768550832865,4.0,4.037464141845703,18.0,0.0,0.0,0.0,0.0,95.5801,0.0,-35.28464380213966,-0.7507371306419373,829.2691861116176,514.4307549630448,0.4782889119238084,1343.6999410746616,33.27225275567787,0.7669283161761106,29.753684997558587,10.07999992370605,19.67368507385254,-18.21628317785968,-307.13441138897235,-358.6229473225099,-0.0135568087941499,-340.4066641446502,58.72563176895307,0.5745482444763184,30.0,0.0,0.4285714285714285,0.6171535480223258,0.3828464519776747,0.0,0.1904761904761904,0.3571428571428571,8.0,0.0472160418706175,155.0734999999999,0.6582987308502197,-37.94050369041287,-6.072091924654387,404.3316328915436,436.2000446573021,398.2595409668892,15.0
G11,0,1,-1,107.7804824910336,12.164384448051614,0,1,2vky_1,152,74.85439978339186,C3,0,0,1,62.21387900621532,19.9363364237264,0,1,4wcz_1,249,42.7021454478048,C3,0,0.7324186212575823,1.7324186212575825,107.7804824910336,0.3898385245157341,0.6101614754842659,12.164384448051614,0.3895582329317268,0.6104417670682731,0.7529423638652311,1.752942363865231,401,0.0,0.0,14,2,HH,H,H,HTHHCHTCHGCTHH,HTHHC,HTCHGCTHH,2.8,22.455567406920597,4.977530895053587,0.4977530895053587,0.8636756694969459,10,26,14,1,0.5909090909090909,0.0714285714285714,0.9285714285714286,0.0,0.2272727272727272,0.5909090909090909,C3,C3,44,34,0.0,0.0,3.861635208129883,12.0,0.0,0.0,0.0,0.0,96.0486,0.0,-55.47499634809018,-1.26079535484314,665.0122010425663,466.1630927227244,0.3814031824191483,1131.175293765291,20.36703388048249,0.8617202544727025,25.5943489074707,10.41379356384277,15.18055534362793,-35.382348392328765,-259.75448865584326,-315.5038709286545,-0.0312792796902,-280.12152253632576,48.60538116591928,0.4383950680494308,27.0,0.0,0.3076923076923077,0.5878949131119818,0.4121050868880179,0.0,0.2564102564102564,0.3846153846153846,10.0,0.0471735994477088,161.9818199999999,0.7071718573570251,-33.57071409162114,4.37512038214669,397.6780340066643,435.6238684804321,402.053154388811,15.0
E2,0,0,1,59.18223366855968,18.15263534586645,0,1,3fwt_1,112,40.68168088577875,C3,0,0,1,73.38556098443344,28.383873502395687,0,1,2gtr_1,249,52.65571881316536,C3,0,0.193543895084301,0.806456104915699,73.38556098443344,0.36045954600473,0.6395404539952699,18.15263534586645,0.5502008032128514,0.4497991967871486,0.2274024208058626,0.7725975791941374,361,0.0,0.0,16,4,HHHH,HH,HH,HTCTHGTEHCCHHTHC,HTCTHGTE,HCCHHTHC,2.1818181818181817,24.66173182924141,4.905491440009368,0.4459537672735789,0.6323520981856772,11,39,12,1,0.6842105263157895,0.0,1.0,0.0,0.1929824561403508,0.6842105263157895,C3,C3,57,46,0.0035909700539598,5.0,3.444705963134766,14.0,0.0,0.0,0.0,0.0,99.8153,0.0,-47.4784367652614,-0.832955002784729,979.4206218485414,412.9608029105991,0.4688824473733937,1392.3814247591388,29.889776999662104,0.7261831886866599,32.91707420349121,15.60000038146973,17.31707382202148,-22.13515211292821,-331.9227544079369,-383.9476835205272,-0.0158973336754742,-361.812531407599,67.07734806629834,0.4840993583202362,27.0,0.0,0.2745098039215686,0.7034140246577668,0.2965859753422344,0.0,0.2549019607843137,0.4313725490196078,13.0,8.335635266979877e-14,169.04534,0.7160335779190063,-21.113601702228607,-1.7694987528823276,590.2832281641173,609.6273311134636,588.513729411235,22.0
G5,0,0,1,52.66469478692533,11.870356102493302,0,1,3fwt_1,112,34.747309809162985,C3,0,0,1,74.70567309113814,26.07806409609425,0,1,4knp_1,251,52.85630709905944,C3,0,0.2950375439000949,0.704962456099905,74.70567309113814,0.5448145207883301,0.4551854792116698,11.870356102493302,0.5537848605577689,0.446215139442231,0.3426080686257156,0.6573919313742844,363,0.0,0.0,24,2,HH,H,H,HCTCTBCCGTCECHTHCTCCTECG,HCTCTBCCGT,CECHTHCTCCTECG,2.25,23.42454952286995,4.883341938615009,0.6104177423268762,0.976022896786248,8,24,9,1,0.4615384615384615,0.0,1.0,0.0,0.1538461538461538,0.4615384615384615,C3,C3,52,44,0.0011893078190457,2.0,4.024691581726074,20.0,0.0,0.0,0.0,0.0,99.3685,0.0,-38.85155736720009,-0.7471453547477722,1139.450124702544,542.2003008405824,0.4326863242945325,1681.6504255431248,25.30190054389817,0.7612927989019279,35.11355304718017,15.85714244842529,19.25641059875488,-31.723973523878044,-307.4411955375237,-364.4670696052999,-0.0188647848815737,-332.74309608142187,45.23021582733813,0.500038355588913,34.0,0.0,0.425531914893617,0.677578471360678,0.322421528639323,0.0,0.1702127659574468,0.3617021276595745,8.0,0.0849570404260525,192.73338,0.7316614389419556,-32.51588621543681,-4.5896581299809895,489.15802638696994,517.0842544724258,484.56836825698895,17.0
G6,0,0,-1,67.23173585443112,20.24416125701433,0,1,3hrx_1,254,44.974912873367394,C3,0,1,1,66.24257556134121,18.074918146426,1,1,1szt_1,57,41.42718674985756,C3,0,0.014932394833802,1.014932394833802,67.23173585443112,0.1200139935912938,1.1200139935912938,18.074918146426,3.4561403508771926,4.456140350877193,0.0856376307889656,1.0856376307889657,311,0.0,0.0,11,2,HH,H,H,HTCHCHCHCHH,HTCHCHCHC,HH,3.0,16.98257190689145,3.2608005519134595,0.8152001379783649,1.2130408504922463,4,14,6,1,0.3255813953488372,0.0,1.0,0.0,0.0930232558139534,0.3255813953488372,C3,C3,43,39,0.0049546817939277,6.0,3.857142925262451,15.0,0.0,0.0,0.0,0.0,99.308,0.0,-27.46124571071778,-0.6386336088180542,754.911620809728,456.0642298197407,0.4432577575375599,1210.975850629469,22.080843526418903,0.6935807679454635,27.66036224365234,15.85185146331787,11.80851078033447,-23.0141667640296,-292.3362996299454,-337.4313099203939,-0.019004645511359,-314.4171431563643,46.72357723577236,0.5664952397346497,24.0,0.0,0.375,0.6233911439417413,0.3766088560582583,0.0,0.175,0.45,7.0,0.0718427438574135,130.1170599999999,0.6681889295578003,-21.746364624144636,-0.9661054378317432,408.4798646961651,429.260123882478,407.5137592583334,18.0
E3,0,0,-1,81.76889044129192,35.590822356332254,0,1,6slb_1,254,58.72455527982959,C3,0,0,1,62.26627797612444,21.19208729691344,0,1,4lhp_1,131,43.02127585300886,C3,0,0.3132130761476639,1.313213076147664,81.76889044129192,0.6794392103847149,1.6794392103847149,21.19208729691344,0.9389312977099236,1.938931297709924,0.3650119415443245,1.3650119415443245,385,0.0,0.0,16,3,HHG,H,HG,TCHHCCHGCGBTBCHT,TCHHC,CHGCGBTBCHT,6.0,18.34677870463729,4.336103001138326,0.7226838335230544,1.019265483590961,6,18,18,1,0.5454545454545454,0.0,1.0,0.0,0.1818181818181818,0.5454545454545454,C3,C3,33,27,0.0038727712106506,4.0,3.606557369232178,11.0,0.0,0.0,0.0,0.0,98.0377,0.0,-38.82440102220998,-1.176496982574463,582.2829739365231,450.56915763257257,0.5148065209941348,1032.8521315690953,13.46331557540728,0.9420710489590324,29.26382923126221,14.19999980926514,15.06382942199707,-33.940162038659594,-176.75032674392074,-224.1538043579876,-0.0328606206070351,-190.213642319328,49.37878787878788,0.535345584154129,19.0,0.0,0.3548387096774194,0.5637621844783596,0.4362378155216409,0.0,0.2903225806451613,0.3548387096774194,9.0,0.0352305537735622,152.7366199999998,0.7174911499023438,-26.29528749983507,-3.455780978312646,296.2130815666857,319.0525880882081,292.757300588373,11.0
G7,0,0,1,89.15675328880029,40.88525569199733,0,1,3hrx_1,254,68.21316738366704,C3,0,0,-1,66.66368948685634,22.355451348608465,0,1,4mi2_1,260,45.482977108067054,C3,0,0.3374110250285316,1.3374110250285316,89.15675328880029,0.8288718511846225,1.8288718511846225,22.355451348608465,0.0230769230769231,0.9769230769230768,0.4997515932519831,1.4997515932519832,514,0.0,0.0,19,2,HH,H,H,THCECHTECGHCCTHHHCG,THCECHTECGHCCT,HHHCG,3.0,23.162304970501403,5.362175303458198,0.5362175303458198,0.926492198820056,10,25,15,1,0.5434782608695652,0.0,1.0,0.0,0.217391304347826,0.5434782608695652,C3,C3,46,36,0.0006165836034783,1.0,3.042253494262695,17.0,0.0,0.0,0.0,0.0,97.7172,0.0,-42.08766291329487,-0.9149491786956788,980.8136117881628,641.0264669272017,0.4530037394729921,1621.8400787153628,23.46262425050827,0.9503885036050718,35.2928409576416,19.27397346496582,16.01886749267578,-42.50237307388716,-328.6707714056969,-394.6357687300923,-0.0262062663462803,-352.13339565620515,55.43023255813954,0.4613229036331177,34.0,0.0,0.3777777777777777,0.6047535910970038,0.3952464089029973,0.0,0.3111111111111111,0.2888888888888888,14.0,0.0919996849396467,236.3887599999997,0.7208331823348999,-46.36655634626641,1.6700203060663057,453.0063989572871,501.0429756096198,454.6764192633534,13.0
E9,0,1,1,73.08918500024473,32.17150641483858,1,1,3jv1_1,182,55.08836866429912,C3,0,1,1,91.6413023641633,41.18881719593317,1,-1,4gvs_1,315,66.48219573042189,C3,0,0.2024427510883286,0.7975572489116713,91.6413023641633,0.2189261890721378,0.7810738109278622,32.17150641483858,0.4222222222222223,0.5777777777777777,0.1713816299377882,0.8286183700622117,497,0.0,0.0,16,6,HCHEHH,HCHE,HH,HCTECTHTETHCHCGC,HCTECTH,TETHCHCGC,1.3333333333333333,18.804578462296178,3.372722390951896,0.3747469323279884,0.4821686785204148,9,39,6,1,0.7959183673469388,0.0833333333333333,0.8333333333333334,0.0833333333333333,0.1836734693877551,0.7959183673469388,C3,C3,49,40,0.0030719031726854,4.0,4.161290168762207,11.0,0.0,0.0,0.0,0.0,95.5649,0.0,-66.29759101119481,-1.353012084960938,865.2380173193616,436.88635807335424,0.4580617191903904,1302.124375392716,44.420230119767496,0.571943502406458,34.55884552001953,14.98507499694824,19.57377052307129,-33.72675853677191,-267.6130456516908,-345.7600343082302,-0.0259013341383767,-312.0332757714583,64.44134078212291,0.5136172026395798,27.0,0.0,0.2244897959183673,0.6644818526328631,0.3355181473671368,0.0,0.2448979591836734,0.5102040816326531,12.0,0.0690796641567233,183.1130699999998,0.6923866271972656,-29.910076946495963,-1.4243522156030508,439.92942043429366,468.4151451651866,438.5050682186906,25.0
F11,0,1,1,56.43916166103107,15.740134974008322,1,1,3jv1_1,182,38.95537330057281,C3,0,0,1,84.4243545548321,41.76919206783871,0,1,4wcz_1,249,64.79527693594429,C3,0,0.3314824619195063,0.6685175380804936,84.4243545548321,0.623164006896656,0.3768359931033441,15.740134974008322,0.2690763052208835,0.7309236947791165,0.3987930117331923,0.6012069882668076,431,0.0,0.0,29,2,HH,H,H,HCTETETETTHHCHTETETEHTHCHTHHC,HCTETETETTHHC,HTETETEHTHCHTHHC,4.533333333333333,40.65576641526985,10.32948324537896,0.6886322163585973,1.231992921674844,15,33,34,1,0.532258064516129,0.0,1.0,0.0,0.2419354838709677,0.532258064516129,C3,C3,62,47,0.0017255459642689,3.0,3.730021715164185,20.0,0.0,0.0,0.0,0.0,95.7627,0.0,-41.24236691401588,-0.6651994585990906,1142.343896116388,596.2362762587436,0.4544780040646065,1738.580172375133,23.742287522546803,0.882238445364548,30.2412576675415,14.28235340118408,15.95890426635742,-46.62217414352449,-440.9420768883775,-511.3065385544488,-0.0268162348129349,-464.68436441092433,62.14516129032258,0.4541711658239365,38.0,0.0,0.3448275862068966,0.6570556332503167,0.3429443667496823,0.0,0.2758620689655172,0.3103448275862069,16.0,0.016599650210118,169.2851299999999,0.7322208881378174,-21.96548964277315,-0.1393310616667804,579.1429257589214,600.9690843400277,579.0035946972546,18.0
G12,0,1,-1,75.95238156239736,29.822967893890105,0,1,3l3s_1,227,53.801962704488886,C3,0,1,1,82.1161286654455,36.41914098382882,0,1,3m6m_1,261,62.36561533040291,C3,0,0.0750613454776983,0.9249386545223016,82.1161286654455,0.1811183051480431,0.8188816948519568,29.822967893890105,0.1302681992337164,0.8697318007662835,0.1373136876874409,0.8626863123125591,488,0.0,0.0,15,4,EHHH,EH,HH,CETCHTHGEGETHTH,CETCHTH,GEGETHTH,3.0,38.79004262804277,10.080297775785477,0.560016543099193,0.9697510657010692,18,40,27,1,0.7272727272727273,0.0185185185185185,0.9629629629629628,0.0185185185185185,0.3272727272727272,0.7272727272727273,C3,C3,55,37,0.0007688508450305,1.0,3.782716035842896,13.0,0.0,0.0,0.0,0.0,96.7818,0.0,-52.31655503950798,-0.951210081577301,665.7331073508478,634.9092818244336,0.4079195116710543,1300.642389175281,29.933505791778487,0.7243805215914515,35.029090881347656,17.24242401123047,17.78666687011719,-37.66789475210192,-273.7309396910425,-341.3323402349229,-0.0289609927106762,-303.664445482821,71.31693989071039,0.4657817333936691,33.0,0.0,0.2708333333333333,0.5118494621515294,0.4881505378484708,0.0,0.25,0.4375,12.0,0.1924030964281714,264.4513800000002,0.7579139471054077,-49.15554627459648,3.1696902165581946,483.3940193095213,535.7192558006759,486.5637095260794,21.0
H7,0,0,1,49.68088209764396,9.650625990058884,0,1,3l7q_1,124,31.7344080445235,C3,0,1,-1,81.54752844813875,29.53197797303797,0,1,4g9q_1,238,57.53031075241308,C3,0,0.3907739076452919,0.609226092354708,81.54752844813875,0.6732143712530978,0.3267856287469022,9.650625990058884,0.4789915966386554,0.5210084033613446,0.448388030075217,0.551611969924783,362,0.0,0.0,28,3,HHH,HH,H,TCTCBCHCGTGHCGHCCBCHTGHHTCGH,TCTCBCHCGTGHCG,HCCBCHTGHHTCGH,3.125,29.873892996141464,7.8432638765821565,0.4902039922863848,0.8535397998897561,16,35,25,1,0.5303030303030303,0.0,1.0,0.0,0.2424242424242424,0.5303030303030303,C3,C3,66,50,0.0032804841513508,6.0,4.242990493774414,20.0,0.0,0.0,0.0,0.0,98.4637,0.0,-60.12777063211781,-0.9110268354415894,976.220362861028,852.7779566489967,0.4444538970300347,1828.998319510023,40.03773868710039,0.7960117386906451,33.32298660278321,18.17204284667969,15.15094375610352,-31.03565177575871,-334.6715135935923,-405.7449040564514,-0.0169686606295368,-374.7092522806927,73.77325581395348,0.5402695834636688,46.0,0.0,0.3448275862068966,0.5337459047652658,0.466254095234735,0.0,0.2413793103448276,0.396551724137931,14.0,0.0358593633433966,122.5491199999999,0.6952042579650879,-70.84476104068358,-2.800915452625418,463.5580110098707,531.6018565979289,460.7570955572453,23.0
